,date,year,month,day,estacio,station_name,lat,lon,no2_daily_avg
4017,2020-02-19,2020,2,19,42,Barcelona - Sants,41.3788,2.1331,38.26086956521739
4018,2020-02-19,2020,2,19,43,Barcelona - Eixample,41.3853,2.1538,51.43478260869565
4019,2020-02-19,2020,2,19,44,Barcelona - Gràcia,41.3987,2.1534,47.17391304347826
4020,2020-02-19,2020,2,19,50,Barcelona - Ciutadella,41.3864,2.1874,39.69565217391305
4021,2020-02-19,2020,2,19,54,Barcelona - Vall Hebron,41.4261,2.148,35.73913043478261
4022,2020-02-19,2020,2,19,57,Barcelona - Palau Reial,41.3875,2.1151,27.0
4023,2020-02-19,2020,2,19,58,Barcelona - Observatori Fabra,41.41843,2.1239,13.217391304347826
4024,2020-02-20,2020,2,20,4,Barcelona - Poblenou,41.4039,2.2045,54.869565217391305
4025,2020-02-20,2020,2,20,42,Barcelona - Sants,41.3788,2.1331,45.083333333333336
4026,2020-02-20,2020,2,20,43,Barcelona - Eixample,41.3853,2.1538,47.958333333333336
4027,2020-02-20,2020,2,20,44,Barcelona - Gràcia,41.3987,2.1534,54.0
4028,2020-02-20,2020,2,20,50,Barcelona - Ciutadella,41.3864,2.1874,47.041666666666664
4029,2020-02-20,2020,2,20,54,Barcelona - Vall Hebron,41.4261,2.148,43.625
4030,2020-02-20,2020,2,20,57,Barcelona - Palau Reial,41.3875,2.1151,39.78260869565217
4031,2020-02-20,2020,2,20,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.952380952380953
4032,2020-02-21,2020,2,21,4,Barcelona - Poblenou,41.4039,2.2045,55.75
4033,2020-02-21,2020,2,21,42,Barcelona - Sants,41.3788,2.1331,45.708333333333336
4034,2020-02-21,2020,2,21,43,Barcelona - Eixample,41.3853,2.1538,60.958333333333336
4035,2020-02-21,2020,2,21,44,Barcelona - Gràcia,41.3987,2.1534,62.291666666666664
4036,2020-02-21,2020,2,21,50,Barcelona - Ciutadella,41.3864,2.1874,51.5
4037,2020-02-21,2020,2,21,54,Barcelona - Vall Hebron,41.4261,2.148,39.75
4038,2020-02-21,2020,2,21,57,Barcelona - Palau Reial,41.3875,2.1151,43.333333333333336
4039,2020-02-21,2020,2,21,58,Barcelona - Observatori Fabra,41.41843,2.1239,12.083333333333334
4040,2020-02-22,2020,2,22,4,Barcelona - Poblenou,41.4039,2.2045,37.30434782608695
4041,2020-02-22,2020,2,22,42,Barcelona - Sants,41.3788,2.1331,38.130434782608695
4042,2020-02-22,2020,2,22,43,Barcelona - Eixample,41.3853,2.1538,49.47826086956522
4043,2020-02-22,2020,2,22,44,Barcelona - Gràcia,41.3987,2.1534,46.08695652173913
4044,2020-02-22,2020,2,22,50,Barcelona - Ciutadella,41.3864,2.1874,32.52173913043478
4045,2020-02-22,2020,2,22,54,Barcelona - Vall Hebron,41.4261,2.148,35.91304347826087
4046,2020-02-22,2020,2,22,57,Barcelona - Palau Reial,41.3875,2.1151,36.82608695652174
4047,2020-02-22,2020,2,22,58,Barcelona - Observatori Fabra,41.41843,2.1239,13.434782608695652
4048,2020-02-23,2020,2,23,4,Barcelona - Poblenou,41.4039,2.2045,50.25
4049,2020-02-23,2020,2,23,42,Barcelona - Sants,41.3788,2.1331,41.791666666666664
4050,2020-02-23,2020,2,23,43,Barcelona - Eixample,41.3853,2.1538,50.375
4051,2020-02-23,2020,2,23,44,Barcelona - Gràcia,41.3987,2.1534,57.375
4052,2020-02-23,2020,2,23,50,Barcelona - Ciutadella,41.3864,2.1874,42.041666666666664
4053,2020-02-23,2020,2,23,54,Barcelona - Vall Hebron,41.4261,2.148,41.708333333333336
4054,2020-02-23,2020,2,23,57,Barcelona - Palau Reial,41.3875,2.1151,46.833333333333336
4055,2020-02-23,2020,2,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.75
4056,2020-02-24,2020,2,24,4,Barcelona - Poblenou,41.4039,2.2045,66.43478260869566
4057,2020-02-24,2020,2,24,42,Barcelona - Sants,41.3788,2.1331,56.08695652173913
4058,2020-02-24,2020,2,24,43,Barcelona - Eixample,41.3853,2.1538,64.3913043478261
4059,2020-02-24,2020,2,24,44,Barcelona - Gràcia,41.3987,2.1534,74.17391304347827
4060,2020-02-24,2020,2,24,50,Barcelona - Ciutadella,41.3864,2.1874,50.333333333333336
4061,2020-02-24,2020,2,24,54,Barcelona - Vall Hebron,41.4261,2.148,51.65217391304348
4062,2020-02-24,2020,2,24,57,Barcelona - Palau Reial,41.3875,2.1151,56.30434782608695
4063,2020-02-24,2020,2,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,13.130434782608695
4064,2020-02-25,2020,2,25,4,Barcelona - Poblenou,41.4039,2.2045,40.73913043478261
4065,2020-02-25,2020,2,25,42,Barcelona - Sants,41.3788,2.1331,44.608695652173914
4066,2020-02-25,2020,2,25,43,Barcelona - Eixample,41.3853,2.1538,56.47826086956522
4067,2020-02-25,2020,2,25,44,Barcelona - Gràcia,41.3987,2.1534,61.095238095238095
4068,2020-02-25,2020,2,25,50,Barcelona - Ciutadella,41.3864,2.1874,38.78260869565217
4069,2020-02-25,2020,2,25,54,Barcelona - Vall Hebron,41.4261,2.148,31.11111111111111
4070,2020-02-25,2020,2,25,57,Barcelona - Palau Reial,41.3875,2.1151,45.82608695652174
4071,2020-02-25,2020,2,25,58,Barcelona - Observatori Fabra,41.41843,2.1239,14.347826086956522
4072,2020-02-26,2020,2,26,4,Barcelona - Poblenou,41.4039,2.2045,30.166666666666668
4073,2020-02-26,2020,2,26,42,Barcelona - Sants,41.3788,2.1331,17.863636363636363
4074,2020-02-26,2020,2,26,43,Barcelona - Eixample,41.3853,2.1538,35.0
4075,2020-02-26,2020,2,26,44,Barcelona - Gràcia,41.3987,2.1534,26.333333333333332
4076,2020-02-26,2020,2,26,50,Barcelona - Ciutadella,41.3864,2.1874,21.25
4077,2020-02-26,2020,2,26,54,Barcelona - Vall Hebron,41.4261,2.148,18.041666666666668
4078,2020-02-26,2020,2,26,57,Barcelona - Palau Reial,41.3875,2.1151,11.409090909090908
4079,2020-02-26,2020,2,26,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.125
4080,2020-02-27,2020,2,27,4,Barcelona - Poblenou,41.4039,2.2045,21.82608695652174
4081,2020-02-27,2020,2,27,42,Barcelona - Sants,41.3788,2.1331,17.47826086956522
4082,2020-02-27,2020,2,27,43,Barcelona - Eixample,41.3853,2.1538,26.0
4083,2020-02-27,2020,2,27,44,Barcelona - Gràcia,41.3987,2.1534,22.47826086956522
4084,2020-02-27,2020,2,27,50,Barcelona - Ciutadella,41.3864,2.1874,16.347826086956523
4085,2020-02-27,2020,2,27,54,Barcelona - Vall Hebron,41.4261,2.148,14.304347826086957
4086,2020-02-27,2020,2,27,57,Barcelona - Palau Reial,41.3875,2.1151,12.11111111111111
4087,2020-02-27,2020,2,27,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.3478260869565215
4088,2020-02-28,2020,2,28,4,Barcelona - Poblenou,41.4039,2.2045,40.08695652173913
4089,2020-02-28,2020,2,28,42,Barcelona - Sants,41.3788,2.1331,28.695652173913043
4090,2020-02-28,2020,2,28,43,Barcelona - Eixample,41.3853,2.1538,44.95652173913044
4091,2020-02-28,2020,2,28,44,Barcelona - Gràcia,41.3987,2.1534,45.17391304347826
4092,2020-02-28,2020,2,28,50,Barcelona - Ciutadella,41.3864,2.1874,33.73913043478261
4093,2020-02-28,2020,2,28,54,Barcelona - Vall Hebron,41.4261,2.148,25.91304347826087
4094,2020-02-28,2020,2,28,57,Barcelona - Palau Reial,41.3875,2.1151,25.52173913043478
4095,2020-02-28,2020,2,28,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.9523809523809526
4096,2020-02-29,2020,2,29,4,Barcelona - Poblenou,41.4039,2.2045,38.869565217391305
4097,2020-02-29,2020,2,29,42,Barcelona - Sants,41.3788,2.1331,28.347826086956523
4098,2020-02-29,2020,2,29,43,Barcelona - Eixample,41.3853,2.1538,37.56521739130435
4099,2020-02-29,2020,2,29,44,Barcelona - Gràcia,41.3987,2.1534,35.08695652173913
4100,2020-02-29,2020,2,29,50,Barcelona - Ciutadella,41.3864,2.1874,33.30434782608695
4101,2020-02-29,2020,2,29,54,Barcelona - Vall Hebron,41.4261,2.148,19.565217391304348
4102,2020-02-29,2020,2,29,57,Barcelona - Palau Reial,41.3875,2.1151,21.0
4103,2020-02-29,2020,2,29,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.782608695652174
4104,2020-03-01,2020,3,1,4,Barcelona - Poblenou,41.4039,2.2045,20.391304347826086
4105,2020-03-01,2020,3,1,42,Barcelona - Sants,41.3788,2.1331,18.652173913043477
4106,2020-03-01,2020,3,1,43,Barcelona - Eixample,41.3853,2.1538,26.782608695652176
4107,2020-03-01,2020,3,1,44,Barcelona - Gràcia,41.3987,2.1534,23.304347826086957
4108,2020-03-01,2020,3,1,50,Barcelona - Ciutadella,41.3864,2.1874,15.434782608695652
4109,2020-03-01,2020,3,1,54,Barcelona - Vall Hebron,41.4261,2.148,12.304347826086957
4110,2020-03-01,2020,3,1,57,Barcelona - Palau Reial,41.3875,2.1151,13.956521739130435
4111,2020-03-01,2020,3,1,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.782608695652174
4112,2020-03-02,2020,3,2,4,Barcelona - Poblenou,41.4039,2.2045,19.956521739130434
4113,2020-03-02,2020,3,2,42,Barcelona - Sants,41.3788,2.1331,11.952380952380953
4114,2020-03-02,2020,3,2,43,Barcelona - Eixample,41.3853,2.1538,23.82608695652174
4115,2020-03-02,2020,3,2,44,Barcelona - Gràcia,41.3987,2.1534,18.391304347826086
4116,2020-03-02,2020,3,2,50,Barcelona - Ciutadella,41.3864,2.1874,14.08695652173913
4117,2020-03-02,2020,3,2,54,Barcelona - Vall Hebron,41.4261,2.148,10.73913043478261
4118,2020-03-02,2020,3,2,57,Barcelona - Palau Reial,41.3875,2.1151,8.434782608695652
4119,2020-03-02,2020,3,2,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.217391304347826
4120,2020-03-03,2020,3,3,4,Barcelona - Poblenou,41.4039,2.2045,22.434782608695652
4121,2020-03-03,2020,3,3,42,Barcelona - Sants,41.3788,2.1331,14.368421052631579
4122,2020-03-03,2020,3,3,43,Barcelona - Eixample,41.3853,2.1538,25.52173913043478
4123,2020-03-03,2020,3,3,44,Barcelona - Gràcia,41.3987,2.1534,26.347826086956523
4124,2020-03-03,2020,3,3,50,Barcelona - Ciutadella,41.3864,2.1874,17.52173913043478
4125,2020-03-03,2020,3,3,54,Barcelona - Vall Hebron,41.4261,2.148,16.17391304347826
4126,2020-03-03,2020,3,3,57,Barcelona - Palau Reial,41.3875,2.1151,11.217391304347826
4127,2020-03-03,2020,3,3,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.3478260869565215
4128,2020-03-04,2020,3,4,4,Barcelona - Poblenou,41.4039,2.2045,33.7
4129,2020-03-04,2020,3,4,42,Barcelona - Sants,41.3788,2.1331,39.52173913043478
4130,2020-03-04,2020,3,4,43,Barcelona - Eixample,41.3853,2.1538,52.26086956521739
4131,2020-03-04,2020,3,4,44,Barcelona - Gràcia,41.3987,2.1534,45.21739130434783
4132,2020-03-04,2020,3,4,50,Barcelona - Ciutadella,41.3864,2.1874,29.05
4133,2020-03-04,2020,3,4,54,Barcelona - Vall Hebron,41.4261,2.148,34.52173913043478
4134,2020-03-04,2020,3,4,57,Barcelona - Palau Reial,41.3875,2.1151,32.21739130434783
4135,2020-03-04,2020,3,4,58,Barcelona - Observatori Fabra,41.41843,2.1239,14.26086956521739
4136,2020-03-05,2020,3,5,4,Barcelona - Poblenou,41.4039,2.2045,27.0
4137,2020-03-05,2020,3,5,42,Barcelona - Sants,41.3788,2.1331,35.78260869565217
4138,2020-03-05,2020,3,5,43,Barcelona - Eixample,41.3853,2.1538,43.30434782608695
4139,2020-03-05,2020,3,5,44,Barcelona - Gràcia,41.3987,2.1534,45.869565217391305
4140,2020-03-05,2020,3,5,50,Barcelona - Ciutadella,41.3864,2.1874,37.47826086956522
4141,2020-03-05,2020,3,5,54,Barcelona - Vall Hebron,41.4261,2.148,27.91304347826087
4142,2020-03-05,2020,3,5,57,Barcelona - Palau Reial,41.3875,2.1151,24.91304347826087
4143,2020-03-05,2020,3,5,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.695652173913044
4144,2020-03-06,2020,3,6,4,Barcelona - Poblenou,41.4039,2.2045,16.91304347826087
4145,2020-03-06,2020,3,6,42,Barcelona - Sants,41.3788,2.1331,12.73913043478261
4146,2020-03-06,2020,3,6,43,Barcelona - Eixample,41.3853,2.1538,28.52173913043478
4147,2020-03-06,2020,3,6,44,Barcelona - Gràcia,41.3987,2.1534,18.869565217391305
4148,2020-03-06,2020,3,6,50,Barcelona - Ciutadella,41.3864,2.1874,14.826086956521738
4149,2020-03-06,2020,3,6,54,Barcelona - Vall Hebron,41.4261,2.148,13.043478260869565
4150,2020-03-06,2020,3,6,57,Barcelona - Palau Reial,41.3875,2.1151,6.130434782608695
4151,2020-03-06,2020,3,6,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.157894736842105
4152,2020-03-07,2020,3,7,4,Barcelona - Poblenou,41.4039,2.2045,20.0
4153,2020-03-07,2020,3,7,42,Barcelona - Sants,41.3788,2.1331,13.434782608695652
4154,2020-03-07,2020,3,7,43,Barcelona - Eixample,41.3853,2.1538,25.17391304347826
4155,2020-03-07,2020,3,7,44,Barcelona - Gràcia,41.3987,2.1534,19.47826086956522
4156,2020-03-07,2020,3,7,50,Barcelona - Ciutadella,41.3864,2.1874,16.695652173913043
4157,2020-03-07,2020,3,7,54,Barcelona - Vall Hebron,41.4261,2.148,15.26086956521739
4158,2020-03-07,2020,3,7,57,Barcelona - Palau Reial,41.3875,2.1151,6.3478260869565215
4159,2020-03-07,2020,3,7,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.0
4160,2020-03-08,2020,3,8,4,Barcelona - Poblenou,41.4039,2.2045,32.875
4161,2020-03-08,2020,3,8,42,Barcelona - Sants,41.3788,2.1331,20.833333333333332
4162,2020-03-08,2020,3,8,43,Barcelona - Eixample,41.3853,2.1538,32.833333333333336
4163,2020-03-08,2020,3,8,44,Barcelona - Gràcia,41.3987,2.1534,28.25
4164,2020-03-08,2020,3,8,50,Barcelona - Ciutadella,41.3864,2.1874,25.0
4165,2020-03-08,2020,3,8,54,Barcelona - Vall Hebron,41.4261,2.148,25.291666666666668
4166,2020-03-08,2020,3,8,57,Barcelona - Palau Reial,41.3875,2.1151,13.375
4167,2020-03-08,2020,3,8,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.541666666666667
4168,2020-03-09,2020,3,9,4,Barcelona - Poblenou,41.4039,2.2045,32.04347826086956
4169,2020-03-09,2020,3,9,42,Barcelona - Sants,41.3788,2.1331,28.304347826086957
4170,2020-03-09,2020,3,9,43,Barcelona - Eixample,41.3853,2.1538,40.90909090909091
4171,2020-03-09,2020,3,9,44,Barcelona - Gràcia,41.3987,2.1534,34.34782608695652
4172,2020-03-09,2020,3,9,50,Barcelona - Ciutadella,41.3864,2.1874,26.652173913043477
4173,2020-03-09,2020,3,9,54,Barcelona - Vall Hebron,41.4261,2.148,21.52173913043478
4174,2020-03-09,2020,3,9,57,Barcelona - Palau Reial,41.3875,2.1151,18.130434782608695
4175,2020-03-09,2020,3,9,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.08695652173913
4176,2020-03-10,2020,3,10,4,Barcelona - Poblenou,41.4039,2.2045,38.5
4177,2020-03-10,2020,3,10,42,Barcelona - Sants,41.3788,2.1331,28.083333333333332
4178,2020-03-10,2020,3,10,43,Barcelona - Eixample,41.3853,2.1538,35.791666666666664
4179,2020-03-10,2020,3,10,44,Barcelona - Gràcia,41.3987,2.1534,41.04761904761905
4180,2020-03-10,2020,3,10,50,Barcelona - Ciutadella,41.3864,2.1874,29.791666666666668
4181,2020-03-10,2020,3,10,54,Barcelona - Vall Hebron,41.4261,2.148,31.142857142857142
4182,2020-03-10,2020,3,10,57,Barcelona - Palau Reial,41.3875,2.1151,24.333333333333332
4183,2020-03-10,2020,3,10,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.476190476190476
4184,2020-03-11,2020,3,11,4,Barcelona - Poblenou,41.4039,2.2045,41.17391304347826
4185,2020-03-11,2020,3,11,42,Barcelona - Sants,41.3788,2.1331,46.523809523809526
4186,2020-03-11,2020,3,11,43,Barcelona - Eixample,41.3853,2.1538,59.391304347826086
4187,2020-03-11,2020,3,11,44,Barcelona - Gràcia,41.3987,2.1534,60.56521739130435
4188,2020-03-11,2020,3,11,50,Barcelona - Ciutadella,41.3864,2.1874,39.34782608695652
4189,2020-03-11,2020,3,11,54,Barcelona - Vall Hebron,41.4261,2.148,48.08695652173913
4190,2020-03-11,2020,3,11,57,Barcelona - Palau Reial,41.3875,2.1151,47.0
4191,2020-03-11,2020,3,11,58,Barcelona - Observatori Fabra,41.41843,2.1239,18.608695652173914
4192,2020-03-12,2020,3,12,4,Barcelona - Poblenou,41.4039,2.2045,47.21739130434783
4193,2020-03-12,2020,3,12,42,Barcelona - Sants,41.3788,2.1331,51.08695652173913
4194,2020-03-12,2020,3,12,43,Barcelona - Eixample,41.3853,2.1538,63.391304347826086
4195,2020-03-12,2020,3,12,44,Barcelona - Gràcia,41.3987,2.1534,75.47826086956522
4196,2020-03-12,2020,3,12,50,Barcelona - Ciutadella,41.3864,2.1874,55.91304347826087
4197,2020-03-12,2020,3,12,54,Barcelona - Vall Hebron,41.4261,2.148,61.869565217391305
4198,2020-03-12,2020,3,12,57,Barcelona - Palau Reial,41.3875,2.1151,54.95652173913044
4199,2020-03-12,2020,3,12,58,Barcelona - Observatori Fabra,41.41843,2.1239,24.347826086956523
4200,2020-03-13,2020,3,13,4,Barcelona - Poblenou,41.4039,2.2045,47.17391304347826
4201,2020-03-13,2020,3,13,42,Barcelona - Sants,41.3788,2.1331,38.391304347826086
4202,2020-03-13,2020,3,13,43,Barcelona - Eixample,41.3853,2.1538,52.130434782608695
4203,2020-03-13,2020,3,13,44,Barcelona - Gràcia,41.3987,2.1534,54.47826086956522
4204,2020-03-13,2020,3,13,50,Barcelona - Ciutadella,41.3864,2.1874,48.95652173913044
4205,2020-03-13,2020,3,13,54,Barcelona - Vall Hebron,41.4261,2.148,45.95652173913044
4206,2020-03-13,2020,3,13,57,Barcelona - Palau Reial,41.3875,2.1151,40.65217391304348
4207,2020-03-13,2020,3,13,58,Barcelona - Observatori Fabra,41.41843,2.1239,22.17391304347826
4208,2020-03-14,2020,3,14,4,Barcelona - Poblenou,41.4039,2.2045,26.391304347826086
4209,2020-03-14,2020,3,14,42,Barcelona - Sants,41.3788,2.1331,28.73913043478261
4210,2020-03-14,2020,3,14,43,Barcelona - Eixample,41.3853,2.1538,36.869565217391305
4211,2020-03-14,2020,3,14,44,Barcelona - Gràcia,41.3987,2.1534,37.30434782608695
4212,2020-03-14,2020,3,14,50,Barcelona - Ciutadella,41.3864,2.1874,24.782608695652176
4213,2020-03-14,2020,3,14,54,Barcelona - Vall Hebron,41.4261,2.148,27.869565217391305
4214,2020-03-14,2020,3,14,57,Barcelona - Palau Reial,41.3875,2.1151,26.695652173913043
4215,2020-03-14,2020,3,14,58,Barcelona - Observatori Fabra,41.41843,2.1239,16.956521739130434
4216,2020-03-15,2020,3,15,4,Barcelona - Poblenou,41.4039,2.2045,21.25
4217,2020-03-15,2020,3,15,42,Barcelona - Sants,41.3788,2.1331,18.75
4218,2020-03-15,2020,3,15,43,Barcelona - Eixample,41.3853,2.1538,20.666666666666668
4219,2020-03-15,2020,3,15,44,Barcelona - Gràcia,41.3987,2.1534,18.333333333333332
4220,2020-03-15,2020,3,15,50,Barcelona - Ciutadella,41.3864,2.1874,21.791666666666668
4221,2020-03-15,2020,3,15,54,Barcelona - Vall Hebron,41.4261,2.148,18.0
4222,2020-03-15,2020,3,15,57,Barcelona - Palau Reial,41.3875,2.1151,12.541666666666666
4223,2020-03-15,2020,3,15,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.166666666666666
4224,2020-03-16,2020,3,16,4,Barcelona - Poblenou,41.4039,2.2045,7.478260869565218
4225,2020-03-16,2020,3,16,42,Barcelona - Sants,41.3788,2.1331,11.695652173913043
4226,2020-03-16,2020,3,16,43,Barcelona - Eixample,41.3853,2.1538,15.434782608695652
4227,2020-03-16,2020,3,16,44,Barcelona - Gràcia,41.3987,2.1534,15.26086956521739
4228,2020-03-16,2020,3,16,50,Barcelona - Ciutadella,41.3864,2.1874,6.086956521739131
4229,2020-03-16,2020,3,16,54,Barcelona - Vall Hebron,41.4261,2.148,8.91304347826087
4230,2020-03-16,2020,3,16,57,Barcelona - Palau Reial,41.3875,2.1151,10.434782608695652
4231,2020-03-16,2020,3,16,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.2
4232,2020-03-17,2020,3,17,4,Barcelona - Poblenou,41.4039,2.2045,12.666666666666666
4233,2020-03-17,2020,3,17,42,Barcelona - Sants,41.3788,2.1331,17.541666666666668
4234,2020-03-17,2020,3,17,43,Barcelona - Eixample,41.3853,2.1538,20.75
4235,2020-03-17,2020,3,17,44,Barcelona - Gràcia,41.3987,2.1534,20.041666666666668
4236,2020-03-17,2020,3,17,50,Barcelona - Ciutadella,41.3864,2.1874,8.041666666666666
4237,2020-03-17,2020,3,17,54,Barcelona - Vall Hebron,41.4261,2.148,18.0
4238,2020-03-17,2020,3,17,57,Barcelona - Palau Reial,41.3875,2.1151,16.583333333333332
4239,2020-03-17,2020,3,17,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.833333333333333
4240,2020-03-18,2020,3,18,4,Barcelona - Poblenou,41.4039,2.2045,23.65
4241,2020-03-18,2020,3,18,42,Barcelona - Sants,41.3788,2.1331,35.130434782608695
4242,2020-03-18,2020,3,18,43,Barcelona - Eixample,41.3853,2.1538,34.73913043478261
4243,2020-03-18,2020,3,18,44,Barcelona - Gràcia,41.3987,2.1534,30.217391304347824
4244,2020-03-18,2020,3,18,50,Barcelona - Ciutadella,41.3864,2.1874,20.75
4245,2020-03-18,2020,3,18,54,Barcelona - Vall Hebron,41.4261,2.148,29.52173913043478
4246,2020-03-18,2020,3,18,57,Barcelona - Palau Reial,41.3875,2.1151,31.52173913043478
4247,2020-03-18,2020,3,18,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.956521739130435
4248,2020-03-19,2020,3,19,4,Barcelona - Poblenou,41.4039,2.2045,23.91304347826087
4249,2020-03-19,2020,3,19,42,Barcelona - Sants,41.3788,2.1331,22.652173913043477
4250,2020-03-19,2020,3,19,43,Barcelona - Eixample,41.3853,2.1538,27.454545454545453
4251,2020-03-19,2020,3,19,44,Barcelona - Gràcia,41.3987,2.1534,30.26086956521739
4252,2020-03-19,2020,3,19,50,Barcelona - Ciutadella,41.3864,2.1874,19.61904761904762
4253,2020-03-19,2020,3,19,54,Barcelona - Vall Hebron,41.4261,2.148,29.91304347826087
4254,2020-03-19,2020,3,19,57,Barcelona - Palau Reial,41.3875,2.1151,24.869565217391305
4255,2020-03-19,2020,3,19,58,Barcelona - Observatori Fabra,41.41843,2.1239,12.565217391304348
4256,2020-03-20,2020,3,20,4,Barcelona - Poblenou,41.4039,2.2045,22.043478260869566
4257,2020-03-20,2020,3,20,42,Barcelona - Sants,41.3788,2.1331,16.434782608695652
4258,2020-03-20,2020,3,20,43,Barcelona - Eixample,41.3853,2.1538,18.130434782608695
4259,2020-03-20,2020,3,20,44,Barcelona - Gràcia,41.3987,2.1534,18.714285714285715
4260,2020-03-20,2020,3,20,50,Barcelona - Ciutadella,41.3864,2.1874,14.08695652173913
4261,2020-03-20,2020,3,20,54,Barcelona - Vall Hebron,41.4261,2.148,17.0
4262,2020-03-20,2020,3,20,57,Barcelona - Palau Reial,41.3875,2.1151,13.043478260869565
4263,2020-03-20,2020,3,20,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.869565217391305
4264,2020-03-21,2020,3,21,4,Barcelona - Poblenou,41.4039,2.2045,13.958333333333334
4265,2020-03-21,2020,3,21,42,Barcelona - Sants,41.3788,2.1331,12.958333333333334
4266,2020-03-21,2020,3,21,43,Barcelona - Eixample,41.3853,2.1538,13.75
4267,2020-03-21,2020,3,21,44,Barcelona - Gràcia,41.3987,2.1534,14.291666666666666
4268,2020-03-21,2020,3,21,50,Barcelona - Ciutadella,41.3864,2.1874,9.0
4269,2020-03-21,2020,3,21,54,Barcelona - Vall Hebron,41.4261,2.148,8.958333333333334
4270,2020-03-21,2020,3,21,57,Barcelona - Palau Reial,41.3875,2.1151,8.291666666666666
4271,2020-03-21,2020,3,21,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.0
4272,2020-03-22,2020,3,22,4,Barcelona - Poblenou,41.4039,2.2045,9.434782608695652
4273,2020-03-22,2020,3,22,42,Barcelona - Sants,41.3788,2.1331,9.0
4274,2020-03-22,2020,3,22,43,Barcelona - Eixample,41.3853,2.1538,8.652173913043478
4275,2020-03-22,2020,3,22,44,Barcelona - Gràcia,41.3987,2.1534,9.130434782608695
4276,2020-03-22,2020,3,22,50,Barcelona - Ciutadella,41.3864,2.1874,5.782608695652174
4277,2020-03-22,2020,3,22,54,Barcelona - Vall Hebron,41.4261,2.148,5.043478260869565
4278,2020-03-22,2020,3,22,57,Barcelona - Palau Reial,41.3875,2.1151,5.782608695652174
4279,2020-03-22,2020,3,22,58,Barcelona - Observatori Fabra,41.41843,2.1239,2.0869565217391304
4280,2020-03-23,2020,3,23,4,Barcelona - Poblenou,41.4039,2.2045,9.26086956521739
4281,2020-03-23,2020,3,23,42,Barcelona - Sants,41.3788,2.1331,9.428571428571429
4282,2020-03-23,2020,3,23,43,Barcelona - Eixample,41.3853,2.1538,14.26086956521739
4283,2020-03-23,2020,3,23,44,Barcelona - Gràcia,41.3987,2.1534,13.73913043478261
4284,2020-03-23,2020,3,23,50,Barcelona - Ciutadella,41.3864,2.1874,6.434782608695652
4285,2020-03-23,2020,3,23,54,Barcelona - Vall Hebron,41.4261,2.148,10.652173913043478
4286,2020-03-23,2020,3,23,57,Barcelona - Palau Reial,41.3875,2.1151,10.454545454545455
4287,2020-03-23,2020,3,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.043478260869565
4288,2020-03-24,2020,3,24,4,Barcelona - Poblenou,41.4039,2.2045,7.583333333333333
4289,2020-03-24,2020,3,24,42,Barcelona - Sants,41.3788,2.1331,7.791666666666667
4290,2020-03-24,2020,3,24,43,Barcelona - Eixample,41.3853,2.1538,9.583333333333334
4291,2020-03-24,2020,3,24,44,Barcelona - Gràcia,41.3987,2.1534,9.791666666666666
4292,2020-03-24,2020,3,24,50,Barcelona - Ciutadella,41.3864,2.1874,4.833333333333333
4293,2020-03-24,2020,3,24,54,Barcelona - Vall Hebron,41.4261,2.148,6.708333333333333
4294,2020-03-24,2020,3,24,57,Barcelona - Palau Reial,41.3875,2.1151,6.75
4295,2020-03-24,2020,3,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.9130434782608696
4296,2020-03-25,2020,3,25,4,Barcelona - Poblenou,41.4039,2.2045,15.25
4297,2020-03-25,2020,3,25,42,Barcelona - Sants,41.3788,2.1331,13.083333333333334
4298,2020-03-25,2020,3,25,43,Barcelona - Eixample,41.3853,2.1538,17.833333333333332
4299,2020-03-25,2020,3,25,44,Barcelona - Gràcia,41.3987,2.1534,20.166666666666668
4300,2020-03-25,2020,3,25,50,Barcelona - Ciutadella,41.3864,2.1874,10.090909090909092
4301,2020-03-25,2020,3,25,54,Barcelona - Vall Hebron,41.4261,2.148,15.916666666666666
4302,2020-03-25,2020,3,25,57,Barcelona - Palau Reial,41.3875,2.1151,9.05
